"PreMajor","IMajor","FMajor","Masters","PhD","Prof","NM","total","MeanAge","Males","White","FT","Transfer","Resident","Foreign","MeanCredits","MeanTransCredit","MeanUCredit","MeanUGPA","MeanHSGPA","MeanTransGPA","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","Fresh","Soph","Jr","Sen","Grad","C1","C2","C3","C4","C5","HS1","HS2","HS3","HS4","HS5","T1","T2","T3","T4","T5","cnum","secnum","term","Dept"
"17","2","31","0","0","0","0","50","23.1","32%","82%","84%","50%","90%","0%","13.9","46.8","55.0","2.87","3.54","3.18","Sociology","Business","Psychology","Undeclared","Mass Communication","Communication Skills","Political Science","Intmd Psychology","Law","Economics","4%","14%","44%","38%","0%","SOC 3030 - Social Structure","SOC 3020 - Social Psychology","SOC 3112 - Social Statistics","SOC 3111 - Research Methods","SOC 1010 - Intro To Sociology","BOUNTIFUL HIGH SCHOO","JORDAN HIGH SCHOOL","JUDGE MEMORIAL HIGH","SKYLINE HIGH SCHOOL","ALTA HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","COLLEGE OF SOUTHERN IDAHO","DIXIE STATE COLLEGE","EL CAMINO COLLEGE",3438,2,1058,"SOC"
"6","3","27","0","0","0","1","37","26.5","38%","92%","49%","65%","100%","0%","10.4","58.1","49.8","3.03","3.49","3.31","Sociology","Human Develop & Family Std","Psychology","Political Science","Intmd Business","Speech Communication","Business","Undeclared","Communication Skills","Intmd Psychology","8%","11%","32%","49%","0%","SOC 3030 - Social Structure","SOC 3561 - Criminology","SOC 3112 - Social Statistics","SOC 3562 - Juvenile Delinquency","SOC 3560 - Deviant Beh/Soc Control","ALTA HIGH SCHOOL","HILLCREST HIGH SCHOO","JUDGE MEMORIAL HIGH","COPPER HILLS HIGH SC","JORDAN HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","LDS BUSINESS COLLEGE",3438,70,1058,"SOC"
"10","1","46","0","0","0","0","57","23.8","35%","86%","89%","39%","95%","0%","13.7","41.3","63.0","3.03","3.44","3.28","Sociology","SS Behav Science & Health","Psychology","Speech Communication","Medicine","Undeclared","Geography","Social Work","Chemistry","Economics","4%","12%","42%","42%","0%","SOC 3111 - Research Methods","SOC 3365 - Ethnic Minorities Amer","SOC 3030 - Social Structure","SOC 3112 - Social Statistics","SPAN 4900 - Special Topics","JORDAN HIGH SCHOOL","BRIGHTON HIGH SCHOOL","DAVIS HIGH SCHOOL","HIGHLAND HIGH SCHOOL","HILLCREST HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","COLLEGE OF EASTERN UTAH",3471,1,1058,"SOC"
"3","0","7","0","0","0","1","11","26.0","27%","100%","64%","64%","100%","0%","11.6","47.1","67.9","3.30","3.79","3.10","Sociology","SS Behav Science & Health","Degree Reached","Undeclared",NA,NA,NA,NA,NA,NA,"0%","0%","36%","64%","0%","SOC 3473 - Social Epidemiology","SOC 3020 - Social Psychology","H EDU 3050 - Community Hlth Issues","H EDU 5050 - Health Concrns Dev Wrld","ECON 2020 - Princ Of Macroeconomics","BEAR RIVER HIGH SCHO","CLEARFIELD HIGH SCHO","COPPER HILLS HIGH SC","GAITHERSBURG HIGH SC",NA,"SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","LDS BUSINESS COLLEGE",NA,NA,3471,20,1058,"SOC"
"6","0","42","0","0","0","2","50","25.4","48%","70%","88%","54%","96%","4%","13.7","53.1","72.7","3.10","3.44","3.29","SS Behav Science & Health","Sociology","Political Science","Communication Skills","Non Matriculated","Biology","SS Beh Science Health","Degree Reached","Environmental Studies","Chemistry","0%","0%","24%","76%","0%","ECON 5190 - Health Economics","H EDU 3050 - Community Hlth Issues","SOC 3561 - Criminology","SOC 3030 - Social Structure","CHEM 1110 - Elementary Chemistry","SKYLINE HIGH SCHOOL","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","GRANITE HIGH SCHOOL","VIEWMONT HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","DIXIE STATE COLLEGE","SEATTLE CENTRAL COMM",3473,1,1058,"SOC"
"2","1","35","0","0","0","0","38","27.3","39%","87%","68%","55%","100%","0%","11.8","59.9","61.9","3.25","3.36","3.35","SS Behav Science & Health","Sociology","Political Science","Computer Engineering","Psychology","Human Develop & Family Std","Intmd Business","Mass Communication","Biology","Exercise & Sport Sci","0%","3%","13%","84%","0%","BIOL 2020 - Princ of Cell Biology","CHEM 2310 - Organic Chemistry I","PSY 3460 - Intr Health Psychology","PHYS 2010 - General Physics I","CHEM 2315 - Organic Chemistry Lab I","BRIGHTON HIGH SCHOOL","HIGHLAND HIGH SCHOOL","MURRAY HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","CLEARFIELD HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BOISE STATE UNIVERSITY","LDS BUSINESS COLLEGE","SNOW COLLEGE",3473,10,1058,"SOC"
"11","9","32","0","0","0","1","53","25.5","36%","83%","79%","55%","92%","0%","12.9","51.2","67.6","2.99","3.29","3.13","Sociology","Intmd Psychology","Undeclared","Economics","Political Science","Psychology","Degree Reached","History","Mass Communication",NA,"0%","8%","45%","47%","0%","SOC 3112 - Social Statistics","SOC 3438 - Soc of Marriage & Fam","SOC 3965 - Special Topics","SOC 3030 - Social Structure","SOC 3565 - Women and Crime","SKYLINE HIGH SCHOOL","HIGHLAND HIGH SCHOOL","JUDGE MEMORIAL HIGH","PARK CITY HIGH SCHOO","BEAVERHEAD COUNTY HI","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","BARSTOW COLLEGE","BRIGHAM YOUNG UNIVERSITY",3560,10,1058,"SOC"
"6","2","37","0","0","0","0","45","26.0","38%","80%","62%","51%","100%","0%","11.1","57.9","69.3","2.96","3.50","3.11","Sociology","Undeclared","Intmd Psychology","History","Political Science","Film Studies","Biology","Mass Communication","Speech Communication","Psychology","2%","11%","20%","67%","0%","SOC 3111 - Research Methods","SOC 3030 - Social Structure","SOC 3438 - Soc of Marriage & Fam","SOC 3562 - Juvenile Delinquency","WRTG 3400 - Professional Writing","JORDAN HIGH SCHOOL","HILLCREST HIGH SCHOO","BINGHAM HIGH SCHOOL","COTTONWOOD HIGH SCHO","EL DORADO HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","DIXIE STATE COLLEGE","INSTITUT DE FORMATION AUX TECH DE INFORM COMMUN","SAMFORD UNIVERSITY",3560,70,1058,"SOC"
"14","8","44","0","0","0","3","69","25.3","58%","68%","93%","46%","88%","0%","13.4","45.1","55.1","2.98","3.48","3.24","Sociology","Undeclared","Intmd Psychology","House Bill","Human Develop & Family Std","Medicine","Political Science","Social Work","Psychology","Nursing","3%","20%","42%","35%","0%","SOC 3111 - Research Methods","SOC 1010 - Intro To Sociology","SOC 3337 - Sociology Of Gender","SOC 3112 - Social Statistics","SOC 3020 - Social Psychology","SKYLINE HIGH SCHOOL","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","HIGHLAND HIGH SCHOOL","JORDAN HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","WEBER STATE UNIVERSITY","BARSTOW COLLEGE",3561,1,1058,"SOC"
"12","0","27","0","0","0","1","40","25.6","48%","75%","68%","55%","100%","0%","12.0","55.0","64.7","2.84","3.25","3.09","Sociology","Political Science","Undeclared","Mass Communication","Psychology","Communication Skills","Social Work","English","Exercise & Sport Sci","Medicine","8%","5%","45%","43%","0%","SOC 3030 - Social Structure","SOC 3111 - Research Methods","SOC 3562 - Juvenile Delinquency","SOC 3438 - Soc of Marriage & Fam","SOC 1010 - Intro To Sociology","ALTA HIGH SCHOOL","HUNTER HIGH SCHOOL","WEST JORDAN HIGH SCH","BEN LOMOND HIGH SCHO","HORIZONTE INSTRUCTIO","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","COLLEGE OF SOUTHERN IDAHO","SNOW COLLEGE","SOUTHERN UTAH UNIVERSITY",3561,70,1058,"SOC"
"14","3","48","0","0","0","1","66","24.6","45%","70%","80%","64%","86%","0%","12.5","57.5","58.0","2.81","3.38","3.06","Sociology","Undeclared","Psychology","Intmd Psychology","Art","Human Develop & Family Std","Political Science","English","Exercise & Sport Sci","Medicine","6%","6%","42%","45%","0%","SOC 3561 - Criminology","SOC 3111 - Research Methods","SOC 3560 - Deviant Beh/Soc Control","ATHL 1200 - Football-Men","SOC 3030 - Social Structure","SKYLINE HIGH SCHOOL","WOODS CROSS HIGH SCH","ALTA HIGH SCHOOL","ANTIOCH HIGH SCHOOL","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","FORT SCOTT COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","COLLEGE OF EASTERN UTAH",3562,10,1058,"SOC"
"3","2","27","0","0","0","1","33","24.7","45%","79%","76%","45%","94%","3%","12.2","44.5","74.7","2.92","3.33","3.06","Sociology","Economics","Middle East Studies","Intmd Business","Education","Intmd Psychology","International Studies","History","English","Political Science","3%","6%","27%","64%","0%","SOC 3112 - Social Statistics","SOC 3560 - Deviant Beh/Soc Control","SOC 3111 - Research Methods","SOC 3473 - Social Epidemiology","SOC 3965 - Special Topics","HILLCREST HIGH SCHOO","MURRAY HIGH SCHOOL","ALPINE LIFE & LEARNI","CLEARFIELD HIGH SCHO","DAVIS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","INSTITUT DE FORMATION AUX TECH DE INFORM COMMUN","LDS BUSINESS COLLEGE","OKLAHOMA STATE UNIVERSITY MAIN CAMPUS",3563,10,1058,"SOC"
"9","2","43","0","0","0","1","55","23.8","22%","71%","91%","51%","95%","4%","14.0","52.2","65.2","2.92","3.43","3.06","Sociology","Psychology","Undeclared","Political Science","Intmd Psychology","Economics","Law","Business","Human Develop & Family Std","Speech Communication","5%","5%","36%","53%","0%","SOC 3438 - Soc of Marriage & Fam","SOC 3112 - Social Statistics","SOC 3030 - Social Structure","SOC 3140 - Social Theory","SOC 3965 - Special Topics","BOUNTIFUL HIGH SCHOO","HIGHLAND HIGH SCHOOL","JORDAN HIGH SCHOOL","LONE PEAK HIGH SCHOO","OLYMPUS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","CHAPMAN UNIVERSITY","FOOTHILL COLLEGE",3565,1,1058,"SOC"
"0","1","11","0","0","0","0","12","22.9","8%","75%","92%","67%","100%","0%","14.8","45.5","62.9","3.07","3.73","3.20","Sociology","Intmd Psychology","Psychology",NA,NA,NA,NA,NA,NA,NA,"0%","0%","25%","75%","0%","SOC 3565 - Women and Crime","SOC 3112 - Social Statistics","SOC 3561 - Criminology","SOC 3562 - Juvenile Delinquency","SOC 3030 - Social Structure","MURRAY HIGH SCHOOL","RIVERTON HIGH SCHOOL","ROCK SPRINGS HIGH SC","TIMPVIEW HIGH SCHOOL",NA,"SALT LAKE COMMUNITY COLLEGE","LDS BUSINESS COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY",NA,3593,1,1058,"SOC"
"0","0","2","0","0","0","0","2","25.0","100%","50%","100%","100%","100%","0%","14.5","66.0","37.0","3.59","0.00","3.41","Sociology",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%","0%","0%","100%","0%","PHIL 3350 - Hist & Phil Science","SOC 3337 - Sociology Of Gender","SOC 3473 - Social Epidemiology","SOC 3561 - Criminology","ARAB 1010 - Beginning Arabic I","0","0","0","0","0","SALT LAKE COMMUNITY COLLEGE",NA,NA,NA,NA,3877,1,1058,"SOC"
"7","0","0","0","0","0","0","7","29.7","71%","71%","86%","43%","100%","0%","13.0","40.8","47.9","2.85","3.06","2.42","Sociology","Education","Law","Mechanical Engg","Communication Skills",NA,NA,NA,NA,NA,"14%","0%","86%","0%","0%","SOC 3435 - Soc Of Econ Development","SOC 3365 - Ethnic Minorities Amer","SOC 3111 - Research Methods","ED PS 5050 - LifeSpanDev: Child/Adol","SOC 3565 - Women and Crime","CALIFORNIA HIGH SCHO","COTTONWOOD HIGH SCHO","JUDGE MEMORIAL HIGH","TROY SENIOR HIGH SCH",NA,"DIXIE STATE COLLEGE","SALT LAKE COMMUNITY COLLEGE",NA,NA,NA,3965,1,1058,"SOC"
"6","1","39","0","0","0","0","46","24.7","54%","74%","72%","46%","91%","0%","13.1","51.4","75.8","2.96","3.22","3.05","Sociology","Political Science","Economics","Psychology","Undeclared","Spanish","Japanese","Mass Communication","Intmd Psychology","Human Develop & Family Std","2%","4%","33%","61%","0%","SOC 3560 - Deviant Beh/Soc Control","SOC 3562 - Juvenile Delinquency","SOC 3111 - Research Methods","SOC 3561 - Criminology","SOC 3112 - Social Statistics","OLYMPUS HIGH SCHOOL","WEST HIGH SCHOOL","ALTA HIGH SCHOOL","BEN LOMOND HIGH SCHO","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","COLLEGE OF EASTERN UTAH","LONG BEACH CITY COLLEGE",3965,10,1058,"SOC"
"109","5","106","0","0","0","4","224","21.1","53%","77%","83%","22%","88%","2%","12.7","29.0","28.0","2.84","3.43","3.33","Undeclared","Business","Sociology","Medicine","Psychology","Nursing","Law","Education","Music","Architectural Studies","46%","31%","14%","9%","0%","PSY 1010 - General Psychology","PHIL 1000 - Intro: Survey of Philosophy","IS 1420 - Computer Essentials","BUS 1050 - Foundations of Business","POLS 1100 - US National Govt","OLYMPUS HIGH SCHOOL","BRIGHTON HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","EAST HIGH SCHOOL","SKYLINE HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","SOUTHERN UTAH UNIVERSITY","UTAH VALLEY STATE COLLEGE","UTAH STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY",1010,1,1064,"SOC"
"70","6","63","0","0","0","3","142","20.7","58%","72%","89%","20%","88%","5%","13.0","28.0","22.7","2.71","3.43","3.25","Undeclared","Business","Art","Medicine","Education","Psychology","Political Science","Intmd Business","Sociology","Intmd Psychology","53%","32%","11%","5%","0%","BUS 1050 - Foundations of Business","HIST 1700 - American Civilization","IS 1420 - Computer Essentials","PSY 1010 - General Psychology","WRTG 2010 - Intermediate Writing","ALTA HIGH SCHOOL","EAST HIGH SCHOOL","JUAN DIEGO CATHOLIC","HIGHLAND HIGH SCHOOL","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","UTAH STATE UNIVERSITY","SNOW COLLEGE","SOUTHERN UTAH UNIVERSITY",1010,2,1064,"SOC"
"28","9","28","0","0","0","0","65","22.2","54%","69%","78%","22%","92%","0%","12.8","32.3","35.3","3.01","3.51","3.35","Undeclared","Business","Intmd Business","Psychology","Medicine","Intmd Psychology","Computer Science","Sociology","Mass Communication","Human Develop & Family Std","31%","34%","18%","17%","0%","WRTG 2010 - Intermediate Writing","IS 1420 - Computer Essentials","PSY 1010 - General Psychology","BUS 1050 - Foundations of Business","LEAP 1101 - Definitions of Other","BRIGHTON HIGH SCHOOL","HIGHLAND HIGH SCHOOL","SKYLINE HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","DAVIS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","WEBER STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","COLORADO COLLEGE",1010,3,1064,"SOC"
"14","4","19","0","0","0","1","38","23.3","47%","89%","66%","50%","92%","0%","11.7","47.7","36.1","3.10","3.53","3.13","Undeclared","Business","Pharmacy","Intmd Business","Psychology","Exercise & Sport Sci","Human Develop & Family Std","Political Science","Nursing","Speech Communication","26%","21%","18%","34%","0%","PHIL 2600 - World Religions","ANTH 1010 - Culture & Human Exper","BUS 1050 - Foundations of Business","PSY 1010 - General Psychology","MATH 1090 - Coll Alg Bus/Soc Sci","ALTA HIGH SCHOOL","BINGHAM HIGH SCHOOL","BRIGHTON HIGH SCHOOL","JORDAN HIGH SCHOOL","CENTENNIAL HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY",1010,70,1064,"SOC"
"14","4","16","0","0","0","0","34","22.3","62%","85%","82%","26%","91%","3%","13.2","33.5","39.8","2.88","3.50","3.21","Undeclared","Psychology","Sociology","Intmd Business","Political Science","Business","Law","Dentistry","English","Architectural Studies","38%","18%","26%","18%","0%","MATH 1090 - Coll Alg Bus/Soc Sci","SOC 1010 - Intro To Sociology","SOC 3334 - American Class System","SOC 3030 - Social Structure","BUS 1050 - Foundations of Business","BOUNTIFUL HIGH SCHOO","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","UINTAH HIGH SCHOOL","BONNEVILLE HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","LDS BUSINESS COLLEGE","MESA COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE",1020,1,1064,"SOC"
"14","1","22","0","0","0","0","37","22.8","59%","92%","95%","27%","81%","0%","13.4","35.8","46.8","3.00","3.41","3.27","Undeclared","Business","Sociology","Medicine","Political Science","Education","Film Studies","Architectural Studies","Nursing","Theatre","24%","22%","24%","30%","0%","WRTG 2010 - Intermediate Writing","BUS 1050 - Foundations of Business","BIOL 1210 - Principles of Biology","HIST 1700 - American Civilization","MATH 1100 - Quant Analysis","HIGHLAND HIGH SCHOOL","ALTA HIGH SCHOOL","OLYMPUS HIGH SCHOOL","WEST JORDAN HIGH SCH","ARROWHEAD HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","DIXIE STATE COLLEGE","SHERIDAN COLLEGE","SNOW COLLEGE",1020,2,1064,"SOC"
"6","6","27","0","0","0","1","40","23.8","60%","78%","73%","48%","90%","0%","12.6","43.8","52.1","3.01","3.44","3.04","Sociology","Intmd Psychology","Undeclared","Intmd Business","Psychology","Speech Communication","Social Work","SS Behav Science & Health","Consumer & Community Stds","Business","8%","25%","35%","33%","0%","SOC 3140 - Social Theory","SOC 3560 - Deviant Beh/Soc Control","PSY 3000 - Statistical Methods Psy","SOC 3561 - Criminology","SOC 3471 - Soc Of Health","ALTA HIGH SCHOOL","HILLCREST HIGH SCHOO","BINGHAM HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","DAVIS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","LDS BUSINESS COLLEGE","MESA COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE",3020,1,1064,"SOC"
"11","2","24","1","0","0","1","39","26.5","51%","77%","49%","51%","100%","0%","10.7","52.2","57.6","2.89","3.51","3.07","Sociology","Undeclared","Psychology","Mass Communication","Intmd Psychology","Speech Communication","Communication Skills","Exercise & Sport Sci","Occupational Therapy MOT","Film Studies","3%","13%","38%","44%","3%","SOC 3140 - Social Theory","SOC 3438 - Soc of Marriage & Fam","SOC 3111 - Research Methods","SOC 3562 - Juvenile Delinquency","SOC 3112 - Social Statistics","JORDAN HIGH SCHOOL","SKYLINE HIGH SCHOOL","CALDWELL ALTERNATIVE","DURANGO HIGH SCHOOL","GRANGER HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY - IDAHO","UTAH VALLEY STATE COLLEGE","INSTITUT DE FORMATION AUX TECH DE INFORM COMMUN","SOUTHERN UTAH UNIVERSITY",3020,70,1064,"SOC"
"10","3","43","0","0","0","0","56","23.8","55%","71%","88%","55%","88%","0%","13.1","49.5","53.0","2.70","3.44","2.95","Sociology","Political Science","Undeclared","Psychology","Social Work","Intmd Psychology","Education","Exercise & Sport Sci","Economics","Art","0%","18%","48%","34%","0%","SOC 3561 - Criminology","SOC 3112 - Social Statistics","SOC 3111 - Research Methods","PSY 3400 - Abnormal Behavior","SOC 3334 - American Class System","EAST HIGH SCHOOL","SKYLINE HIGH SCHOOL","BRIGHTON HIGH SCHOOL","MURRAY HIGH SCHOOL","ALTA HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","UTAH STATE UNIVERSITY","WESTMINSTER COLLEGE OF SALT LAKE CITY","COFFEYVILLE COMMUNITY COLLEGE",3030,1,1064,"SOC"
"11","1","35","0","0","0","1","48","23.8","40%","79%","73%","56%","94%","0%","12.5","43.6","51.8","3.03","3.55","3.23","Sociology","Undeclared","Psychology","Mass Communication","Speech Communication","Political Science","Biology","Social Work","Mid East Std:Arabic","Parks Recreation & Tourism","4%","21%","44%","31%","0%","SOC 3140 - Social Theory","SOC 3111 - Research Methods","SOC 3112 - Social Statistics","SOC 3471 - Soc Of Health","SOC 3965 - Special Topics","HIGHLAND HIGH SCHOOL","ALTA HIGH SCHOOL","BRIGHTON HIGH SCHOOL","MURRAY HIGH SCHOOL","GRANGER HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","CLEMSON UNIVERSITY","DIABLO VALLEY COLLEGE","MOORPARK COLLEGE",3030,2,1064,"SOC"
"5","0","11","0","0","0","0","16","28.4","25%","81%","44%","69%","100%","0%","9.4","54.1","50.2","3.05","3.39","3.19","Sociology","Political Science","Psychology","Business","Undeclared","Law","Human Develop & Family Std",NA,NA,NA,"0%","31%","31%","38%","0%","SOC 3111 - Research Methods","SOC 3337 - Sociology Of Gender","POLS 2200 - Intr Comparatv Politics","SOC 3564 - Criminal Courts & Corrections","SOC 3140 - Social Theory","ALTA HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","DAVIS HIGH SCHOOL","VIEWMONT HIGH SCHOOL","WEST HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","UTAH STATE UNIVERSITY","WEBER STATE UNIVERSITY",NA,3030,20,1064,"SOC"
"8","1","28","0","0","0","0","37","24.7","51%","84%","84%","59%","95%","0%","12.7","47.9","48.5","2.78","3.46","3.12","Sociology","Undeclared","Political Science","SS Behav Science & Health","Education","Exercise & Sport Sci","Human Develop & Family Std","Art","Mass Communication","Business","0%","22%","46%","32%","0%","SOC 3140 - Social Theory","SOC 3030 - Social Structure","SOC 3471 - Soc Of Health","SOC 3562 - Juvenile Delinquency","SOC 3112 - Social Statistics","BRIGHTON HIGH SCHOOL","OLYMPUS HIGH SCHOOL","ALTA HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","CAPITAL HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","BARSTOW COLLEGE","BRIGHAM YOUNG UNIVERSITY",3111,1,1064,"SOC"
"8","1","20","0","0","0","0","29","23.7","34%","76%","83%","55%","97%","0%","13.9","47.2","61.1","2.99","3.44","3.09","Sociology","Psychology","SS Behav Science & Health","Mass Communication","Social Work","Law","Electrical Engg","Human Develop & Family Std","Exercise & Sport Sci","Undeclared","0%","3%","55%","41%","0%","SOC 3140 - Social Theory","SOC 3560 - Deviant Beh/Soc Control","SOC 3471 - Soc Of Health","SOC 3030 - Social Structure","SOC 3112 - Social Statistics","SKYLINE HIGH SCHOOL","BARTLESVILLE HIGH SC","BEAR RIVER HIGH SCHO","CLEARFIELD HIGH SCHO","COPPER HILLS HIGH SC","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","COLLEGE OF EASTERN UTAH","DIXIE STATE COLLEGE",3111,2,1064,"SOC"
"9","1","33","0","0","0","1","44","25.2","45%","73%","66%","48%","82%","0%","11.9","63.2","58.7","2.81","3.30","3.08","Sociology","Undeclared","Environmental Studies","Psychology","Art","Mass Communication","Human Develop & Family Std","Business","History","Degree Reached","2%","14%","32%","52%","0%","SOC 3140 - Social Theory","SOC 3560 - Deviant Beh/Soc Control","SOC 3112 - Social Statistics","SOC 3471 - Soc Of Health","SOC 3564 - Criminal Courts & Corrections","PROVO SENIOR HIGH SC","SKYLINE HIGH SCHOOL","BISHOP AMAT MEMORIAL","BOUNTIFUL HIGH SCHOO","CAMELBACK HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","COLLEGE OF EASTERN UTAH","EL CAMINO COLLEGE","JAMESTOWN COMMUNITY COLLEGE",3111,10,1064,"SOC"
